,player_id,season,age,games,passing_yards,pass_td,interception,comp_pct,receptions,receiving_yards,reception_td,rush_attempts,rushing_yards,run_td
2486,00-0036389,2021,23,15,3000.0,17.0,9.0,0.577,0.0,0.0,0.0,128.0,795.0,10.0
2487,00-0036389,2022,24,15,3470.0,24.0,6.0,0.613,0.0,0.0,0.0,147.0,785.0,13.0
2488,00-0036389,2023,25,17,3636.0,25.0,15.0,0.612,0.0,0.0,0.0,147.0,615.0,15.0
2489,00-0037291,2022,23,3,0.0,0.0,0.0,0.0,9.0,179.0,1.0,0.0,0.0,0.0
2490,00-0037291,2023,24,2,0.0,0.0,0.0,0.0,3.0,29.0,0.0,0.0,0.0,0.0
2491,00-0026316,2012,27,7,0.0,0.0,0.0,0.0,7.0,60.0,0.0,40.0,143.0,0.0
2492,00-0036387,2020,21,11,0.0,0.0,0.0,0.0,31.0,398.0,1.0,4.0,26.0,0.0
2493,00-0036387,2021,22,17,0.0,0.0,0.0,0.0,33.0,299.0,2.0,10.0,32.0,0.0
2494,00-0036387,2022,23,10,0.0,0.0,0.0,0.0,8.0,104.0,2.0,4.0,25.0,0.0
2495,00-0036387,2023,24,9,0.0,0.0,0.0,0.0,7.0,138.0,1.0,1.0,17.0,0.0
2496,00-0033025,2020,27,12,0.0,0.0,0.0,0.0,19.0,138.0,1.0,22.0,123.0,1.0
2497,00-0033025,2021,28,8,0.0,0.0,0.0,0.0,12.0,72.0,0.0,9.0,40.0,0.0
2498,00-0031053,2014,22,1,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0
2499,00-0037666,2022,23,2,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0
2500,00-0037666,2023,24,13,0.0,0.0,0.0,0.0,22.0,268.0,2.0,0.0,0.0,0.0
2501,00-0034489,2018,23,3,0.0,0.0,0.0,0.0,3.0,37.0,0.0,0.0,0.0,0.0
2502,00-0037387,2022,24,4,0.0,0.0,0.0,0.0,2.0,75.0,1.0,0.0,0.0,0.0
2503,00-0038938,2023,22,12,0.0,0.0,0.0,0.0,23.0,373.0,0.0,0.0,0.0,0.0
2504,00-0032694,2016,21,6,0.0,0.0,0.0,0.0,14.0,162.0,3.0,0.0,0.0,0.0
2505,00-0026213,2012,26,16,0.0,0.0,0.0,0.0,35.0,236.0,1.0,285.0,1509.0,5.0
2506,00-0026213,2013,27,15,0.0,0.0,0.0,0.0,70.0,693.0,7.0,259.0,1287.0,12.0
2507,00-0026213,2014,28,15,0.0,0.0,0.0,0.0,40.0,291.0,5.0,206.0,1033.0,9.0
2508,00-0026213,2015,29,5,0.0,0.0,0.0,0.0,21.0,177.0,1.0,71.0,364.0,5.0
2509,00-0026213,2016,30,3,0.0,0.0,0.0,0.0,2.0,14.0,0.0,12.0,40.0,1.0
2510,00-0026213,2017,31,13,0.0,0.0,0.0,0.0,23.0,129.0,0.0,69.0,296.0,2.0
2511,00-0026213,2018,32,2,0.0,0.0,0.0,0.0,2.0,7.0,0.0,6.0,7.0,0.0
2512,00-0033948,2017,22,14,0.0,0.0,0.0,0.0,25.0,262.0,2.0,153.0,556.0,4.0
2513,00-0033948,2018,23,16,0.0,0.0,0.0,0.0,27.0,212.0,0.0,121.0,464.0,3.0
2514,00-0033948,2019,24,14,0.0,0.0,0.0,0.0,39.0,253.0,5.0,107.0,460.0,1.0
2515,00-0033948,2020,25,14,0.0,0.0,0.0,0.0,31.0,236.0,1.0,121.0,509.0,2.0
2516,00-0033948,2021,26,13,0.0,0.0,0.0,0.0,26.0,157.0,0.0,153.0,601.0,3.0
2517,00-0033948,2022,27,17,0.0,0.0,0.0,0.0,12.0,73.0,0.0,263.0,1068.0,17.0
2518,00-0033948,2023,28,13,0.0,0.0,0.0,0.0,18.0,62.0,0.0,106.0,306.0,1.0
2519,00-0033572,2021,26,7,0.0,0.0,0.0,0.0,24.0,229.0,1.0,7.0,111.0,1.0
2520,00-0033572,2022,27,14,0.0,0.0,0.0,0.0,23.0,189.0,3.0,12.0,86.0,0.0
2521,00-0033572,2023,28,8,0.0,0.0,0.0,0.0,14.0,225.0,1.0,4.0,-2.0,0.0
2522,00-0031503,2015,21,16,3854.0,25.0,15.0,0.554,0.0,0.0,0.0,43.0,231.0,6.0
2523,00-0031503,2016,22,16,3857.0,30.0,18.0,0.568,0.0,0.0,0.0,38.0,185.0,1.0
2524,00-0031503,2017,23,13,3299.0,20.0,11.0,0.595,0.0,0.0,0.0,30.0,139.0,1.0
2525,00-0031503,2018,24,11,2835.0,21.0,14.0,0.6,0.0,0.0,0.0,45.0,285.0,2.0
2526,00-0031503,2019,25,16,4831.0,40.0,30.0,0.564,0.0,0.0,0.0,47.0,266.0,1.0
2527,00-0031503,2020,26,3,64.0,0.0,0.0,0.538,0.0,0.0,0.0,1.0,3.0,0.0
2528,00-0031503,2021,27,7,1101.0,14.0,3.0,0.552,0.0,0.0,0.0,24.0,174.0,1.0
2529,00-0031503,2022,28,3,786.0,5.0,5.0,0.584,0.0,0.0,0.0,5.0,16.0,0.0
2530,00-0031503,2023,29,5,251.0,2.0,3.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0
2531,00-0033553,2017,22,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,144.0,0.0
2532,00-0033553,2018,23,13,0.0,0.0,0.0,0.0,55.0,501.0,1.0,215.0,973.0,12.0
2533,00-0033553,2019,24,10,0.0,0.0,0.0,0.0,34.0,251.0,3.0,116.0,464.0,4.0
2534,00-0033553,2020,25,13,0.0,0.0,0.0,0.0,35.0,215.0,0.0,169.0,721.0,6.0
2535,00-0033553,2021,26,15,0.0,0.0,0.0,0.0,37.0,366.0,3.0,202.0,752.0,15.0
2536,00-0033553,2022,27,13,0.0,0.0,0.0,0.0,46.0,300.0,1.0,183.0,782.0,7.0
2537,00-0033553,2023,28,13,0.0,0.0,0.0,0.0,27.0,165.0,2.0,210.0,1040.0,7.0
2538,00-0037248,2022,23,16,0.0,0.0,0.0,0.0,21.0,180.0,1.0,89.0,507.0,2.0
2539,00-0037248,2023,24,17,0.0,0.0,0.0,0.0,44.0,445.0,4.0,237.0,1122.0,2.0
2540,00-0025465,2012,28,15,0.0,0.0,0.0,0.0,64.0,784.0,14.0,0.0,0.0,0.0
2541,00-0025465,2013,29,14,0.0,0.0,0.0,0.0,59.0,817.0,3.0,0.0,0.0,0.0
2542,00-0025465,2015,31,16,0.0,0.0,0.0,0.0,50.0,875.0,8.0,0.0,0.0,0.0
2543,00-0037282,2022,23,8,0.0,0.0,0.0,0.0,11.0,113.0,1.0,0.0,0.0,0.0
2544,00-0037282,2023,24,2,0.0,0.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0
2545,00-0031951,2015,23,5,0.0,0.0,0.0,0.0,6.0,87.0,0.0,0.0,0.0,0.0
2546,00-0031951,2016,24,3,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0
2547,00-0031951,2017,25,14,0.0,0.0,0.0,0.0,14.0,149.0,1.0,0.0,0.0,0.0
2548,00-0031951,2018,26,13,0.0,0.0,0.0,0.0,24.0,214.0,0.0,0.0,0.0,0.0
2549,00-0031951,2019,27,5,0.0,0.0,0.0,0.0,14.0,153.0,2.0,0.0,0.0,0.0
2550,00-0031951,2020,28,15,0.0,0.0,0.0,0.0,28.0,262.0,0.0,0.0,0.0,0.0
2551,00-0031951,2021,29,7,0.0,0.0,0.0,0.0,24.0,246.0,0.0,0.0,0.0,0.0
2552,00-0036133,2020,24,3,0.0,0.0,0.0,0.0,1.0,14.0,2.0,0.0,0.0,0.0
2553,00-0036133,2021,25,7,0.0,0.0,0.0,0.0,16.0,202.0,0.0,0.0,0.0,0.0
2554,00-0036133,2022,26,7,0.0,0.0,1.0,0.0,8.0,62.0,0.0,0.0,0.0,0.0
2555,00-0036133,2023,27,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,00-0035831,2020,22,14,-4.0,0.0,0.0,0.0,49.0,344.0,3.0,241.0,1072.0,7.0
2557,00-0035831,2021,23,14,0.0,0.0,0.0,0.0,31.0,222.0,0.0,164.0,767.0,8.0
2558,00-0035831,2022,24,4,0.0,0.0,0.0,0.0,11.0,51.0,2.0,110.0,425.0,3.0
2559,00-0027791,2012,26,6,0.0,0.0,0.0,0.0,4.0,31.0,0.0,71.0,255.0,1.0
2560,00-0027791,2013,27,13,0.0,0.0,0.0,0.0,10.0,89.0,1.0,89.0,493.0,3.0
2561,00-0027791,2014,28,14,0.0,0.0,0.0,0.0,18.0,140.0,0.0,85.0,333.0,2.0
2562,00-0027791,2015,29,16,0.0,0.0,0.0,0.0,43.0,380.0,3.0,148.0,601.0,3.0
2563,00-0027791,2016,30,9,0.0,0.0,0.0,0.0,19.0,134.0,2.0,64.0,145.0,0.0
2564,00-0034676,2018,22,12,0.0,0.0,0.0,0.0,16.0,260.0,1.0,0.0,0.0,0.0
2565,00-0034676,2019,23,15,0.0,0.0,0.0,0.0,44.0,735.0,3.0,0.0,0.0,0.0
2566,00-0034676,2020,24,16,0.0,0.0,0.0,0.0,30.0,392.0,5.0,0.0,0.0,0.0
2567,00-0034676,2021,25,15,0.0,0.0,0.0,0.0,24.0,285.0,3.0,2.0,13.0,0.0
2568,00-0034676,2022,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,00-0031062,2014,22,3,0.0,0.0,0.0,0.0,5.0,23.0,0.0,9.0,38.0,0.0
2570,00-0031062,2015,23,12,0.0,0.0,0.0,0.0,40.0,410.0,4.0,22.0,56.0,2.0
2571,00-0031062,2016,24,16,0.0,0.0,0.0,0.0,60.0,551.0,5.0,39.0,166.0,0.0
2572,00-0031062,2017,25,14,0.0,0.0,0.0,0.0,56.0,429.0,3.0,43.0,171.0,0.0
2573,00-0031062,2018,26,16,0.0,0.0,0.0,0.0,87.0,751.0,7.0,94.0,425.0,5.0
2574,00-0031062,2019,27,15,35.0,0.0,0.0,1.0,72.0,645.0,5.0,69.0,265.0,1.0
2575,00-0031062,2020,28,14,0.0,0.0,0.0,0.0,49.0,375.0,1.0,35.0,121.0,2.0
2576,00-0031062,2021,29,3,0.0,0.0,0.0,0.0,12.0,94.0,0.0,10.0,38.0,1.0
2577,00-0031291,2014,23,10,0.0,0.0,0.0,0.0,5.0,91.0,0.0,3.0,30.0,0.0
2578,00-0031291,2016,25,10,0.0,0.0,0.0,0.0,13.0,106.0,0.0,2.0,-6.0,0.0
2579,00-0037240,2022,21,6,0.0,0.0,0.0,0.0,1.0,41.0,1.0,1.0,40.0,0.0
2580,00-0037240,2023,22,12,0.0,0.0,0.0,0.0,24.0,354.0,2.0,3.0,29.0,1.0
2581,00-0028068,2012,23,6,0.0,0.0,0.0,0.0,1.0,8.0,0.0,19.0,30.0,3.0
2582,00-0031941,2015,22,16,0.0,0.0,0.0,0.0,59.0,608.0,2.0,2.0,2.0,0.0
2583,00-0031941,2016,23,16,0.0,0.0,0.0,0.0,67.0,847.0,7.0,2.0,-2.0,0.0
2584,00-0031941,2017,24,15,0.0,0.0,0.0,0.0,66.0,789.0,4.0,7.0,34.0,0.0
2585,00-0031941,2018,25,9,0.0,0.0,0.0,0.0,29.0,388.0,2.0,4.0,30.0,0.0
2586,00-0031941,2019,26,16,0.0,0.0,0.0,0.0,78.0,833.0,6.0,1.0,4.0,0.0
2587,00-0031941,2020,27,12,43.0,1.0,0.0,1.0,59.0,699.0,7.0,1.0,14.0,0.0
2588,00-0031941,2021,28,12,-1.0,0.0,0.0,0.0,51.0,489.0,2.0,0.0,0.0,0.0
2589,00-0031941,2022,29,4,0.0,0.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,0.0
2590,00-0031941,2023,30,7,0.0,0.0,0.0,0.0,16.0,159.0,1.0,0.0,0.0,0.0
2591,00-0035806,2020,24,6,0.0,0.0,0.0,0.0,7.0,33.0,0.0,39.0,148.0,1.0
2592,00-0035806,2021,25,10,0.0,0.0,0.0,0.0,23.0,157.0,0.0,16.0,68.0,1.0
2593,00-0035806,2022,26,14,0.0,0.0,0.0,0.0,20.0,126.0,1.0,46.0,194.0,2.0
2594,00-0035806,2023,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2595,00-0031021,2015,25,5,0.0,0.0,0.0,0.0,9.0,111.0,0.0,0.0,0.0,0.0
2596,00-0031021,2016,26,2,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0
2597,00-0031021,2017,27,2,0.0,0.0,0.0,0.0,3.0,44.0,0.0,0.0,0.0,0.0
2598,00-0027061,2012,25,13,0.0,0.0,0.0,0.0,44.0,524.0,4.0,0.0,0.0,0.0
2599,00-0027061,2016,29,10,0.0,0.0,0.0,0.0,30.0,377.0,1.0,0.0,0.0,0.0
2600,00-0027061,2019,32,14,0.0,0.0,0.0,0.0,43.0,705.0,9.0,0.0,0.0,0.0
2601,00-0027061,2020,33,15,0.0,0.0,0.0,0.0,37.0,504.0,7.0,0.0,0.0,0.0
2602,00-0027061,2021,34,16,0.0,0.0,0.0,0.0,48.0,568.0,6.0,0.0,0.0,0.0
2603,00-0033106,2016,22,7,867.0,7.0,7.0,0.487,0.0,0.0,0.0,5.0,19.0,1.0
2604,00-0033106,2017,23,15,3632.0,29.0,7.0,0.592,0.0,0.0,0.0,14.0,65.0,2.0
2605,00-0033106,2018,24,16,4471.0,33.0,12.0,0.612,0.0,0.0,0.0,27.0,123.0,2.0
2606,00-0033106,2019,25,16,4468.0,26.0,16.0,0.607,0.0,0.0,0.0,22.0,53.0,2.0
2607,00-0033106,2020,26,15,3793.0,22.0,13.0,0.645,0.0,0.0,0.0,34.0,116.0,4.0
2608,00-0033106,2021,27,14,2973.0,21.0,8.0,0.628,0.0,0.0,0.0,17.0,87.0,0.0
2609,00-0033106,2022,28,17,4284.0,32.0,7.0,0.626,1.0,5.0,0.0,20.0,85.0,0.0
2610,00-0033106,2023,29,17,4382.0,33.0,12.0,0.64,0.0,0.0,0.0,13.0,39.0,2.0
2611,00-0038598,2023,25,3,140.0,0.0,1.0,0.542,0.0,0.0,0.0,3.0,16.0,0.0
2612,00-0036755,2021,22,14,0.0,0.0,0.0,0.0,10.0,73.0,0.0,68.0,266.0,2.0
2613,00-0029572,2012,23,7,0.0,0.0,0.0,0.0,22.0,310.0,2.0,2.0,11.0,0.0
2614,00-0029572,2013,24,15,0.0,0.0,0.0,0.0,26.0,434.0,3.0,0.0,0.0,0.0
2615,00-0029572,2014,25,15,0.0,0.0,0.0,0.0,42.0,588.0,2.0,5.0,71.0,0.0
2616,00-0029572,2015,26,15,0.0,0.0,0.0,0.0,34.0,442.0,0.0,1.0,29.0,0.0
2617,00-0029572,2016,27,4,0.0,0.0,0.0,0.0,11.0,67.0,1.0,0.0,0.0,0.0
2618,00-0029572,2017,28,12,0.0,0.0,0.0,0.0,18.0,198.0,2.0,0.0,0.0,0.0
2619,00-0029572,2018,29,16,0.0,0.0,0.0,0.0,43.0,449.0,1.0,2.0,39.0,0.0
2620,00-0029572,2019,30,16,0.0,0.0,0.0,0.0,28.0,296.0,0.0,1.0,-7.0,0.0
2621,00-0030300,2013,23,11,0.0,0.0,0.0,0.0,11.0,140.0,1.0,0.0,0.0,0.0
2622,00-0030300,2014,24,12,0.0,0.0,0.0,0.0,22.0,229.0,2.0,0.0,0.0,0.0
2623,00-0030300,2015,25,10,0.0,0.0,0.0,0.0,11.0,144.0,1.0,0.0,0.0,0.0
2624,00-0030300,2016,26,6,0.0,0.0,0.0,0.0,11.0,187.0,1.0,0.0,0.0,0.0
2625,00-0030300,2017,27,14,0.0,0.0,0.0,0.0,31.0,477.0,4.0,0.0,0.0,0.0
2626,00-0030300,2018,28,10,0.0,0.0,0.0,0.0,14.0,166.0,5.0,0.0,0.0,0.0
2627,00-0030300,2019,29,8,0.0,0.0,0.0,0.0,16.0,220.0,3.0,0.0,0.0,0.0
2628,00-0035264,2019,23,3,7.0,1.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2629,00-0035264,2020,24,5,235.0,3.0,3.0,0.458,0.0,0.0,0.0,5.0,9.0,0.0
2630,00-0035264,2022,26,3,609.0,4.0,3.0,0.589,0.0,0.0,0.0,14.0,84.0,0.0
2631,00-0035264,2023,27,2,450.0,2.0,1.0,0.548,0.0,0.0,0.0,6.0,11.0,0.0
2632,00-0031493,2015,27,4,0.0,0.0,0.0,0.0,6.0,27.0,0.0,17.0,52.0,0.0
2633,00-0031382,2014,22,16,0.0,0.0,0.0,0.0,84.0,760.0,5.0,2.0,-4.0,0.0
2634,00-0031382,2015,23,16,9.0,0.0,0.0,1.0,110.0,1159.0,5.0,18.0,113.0,1.0
2635,00-0031382,2016,24,16,0.0,0.0,0.0,0.0,94.0,1138.0,4.0,5.0,17.0,0.0
2636,00-0031382,2017,25,16,0.0,0.0,0.0,0.0,112.0,987.0,10.0,1.0,-7.0,0.0
2637,00-0031382,2018,26,16,65.0,0.0,0.0,0.333,81.0,976.0,4.0,3.0,60.0,1.0
2638,00-0031382,2019,27,16,0.0,0.0,0.0,0.0,83.0,1174.0,7.0,1.0,10.0,0.0
2639,00-0031382,2020,28,15,74.0,1.0,0.0,1.0,72.0,840.0,3.0,4.0,12.0,1.0
2640,00-0031382,2021,29,12,-1.0,0.0,0.0,0.0,52.0,583.0,2.0,6.0,40.0,2.0
2641,00-0031382,2022,30,9,0.0,0.0,0.0,0.0,25.0,274.0,2.0,0.0,0.0,0.0
2642,00-0037410,2023,23,1,0.0,0.0,0.0,0.0,3.0,12.0,0.0,1.0,1.0,0.0
2643,00-0024324,2012,29,14,0.0,0.0,0.0,0.0,53.0,634.0,0.0,0.0,0.0,0.0
2644,00-0024324,2013,30,15,0.0,0.0,0.0,0.0,38.0,437.0,2.0,0.0,0.0,0.0
2645,00-0024324,2014,31,10,0.0,0.0,0.0,0.0,34.0,353.0,2.0,1.0,1.0,0.0
2646,00-0024324,2015,32,10,0.0,0.0,0.0,0.0,15.0,119.0,0.0,0.0,0.0,0.0
2647,00-0038492,2023,24,4,0.0,0.0,0.0,0.0,5.0,56.0,1.0,0.0,0.0,0.0
2648,00-0023460,2012,31,5,216.0,2.0,2.0,0.561,0.0,0.0,0.0,4.0,31.0,0.0
2649,00-0023460,2013,32,9,1918.0,13.0,8.0,0.542,0.0,0.0,0.0,13.0,108.0,0.0
2650,00-0023460,2014,33,4,74.0,0.0,0.0,0.55,0.0,0.0,0.0,1.0,1.0,0.0
2651,00-0033627,2018,24,12,0.0,0.0,0.0,0.0,22.0,259.0,3.0,0.0,0.0,0.0
2652,00-0033627,2020,26,1,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
2653,00-0036278,2020,22,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,19.0,0.0
2654,00-0035432,2019,24,4,0.0,0.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0
2655,00-0035432,2022,27,1,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
2656,00-0025631,2012,29,16,0.0,0.0,0.0,0.0,31.0,203.0,1.0,18.0,63.0,0.0
2657,00-0025631,2013,30,13,0.0,0.0,0.0,0.0,28.0,224.0,3.0,44.0,164.0,1.0
2658,00-0022127,2012,30,16,0.0,0.0,0.0,0.0,110.0,1039.0,4.0,0.0,0.0,0.0
2659,00-0022127,2013,31,16,0.0,0.0,0.0,0.0,73.0,851.0,8.0,0.0,0.0,0.0
2660,00-0022127,2014,32,16,0.0,0.0,0.0,0.0,64.0,703.0,5.0,0.0,0.0,0.0
2661,00-0022127,2015,33,16,0.0,0.0,0.0,0.0,77.0,713.0,4.0,0.0,0.0,0.0
2662,00-0022127,2016,34,15,0.0,0.0,0.0,0.0,69.0,673.0,3.0,0.0,0.0,0.0
2663,00-0022127,2017,35,16,0.0,0.0,0.0,0.0,63.0,560.0,5.0,0.0,0.0,0.0
2664,00-0022127,2019,37,16,0.0,0.0,0.0,0.0,63.0,531.0,4.0,0.0,0.0,0.0
2665,00-0022127,2020,38,10,0.0,0.0,0.0,0.0,13.0,69.0,2.0,0.0,0.0,0.0
2666,00-0036259,2021,24,13,0.0,0.0,0.0,0.0,24.0,282.0,5.0,0.0,0.0,0.0
2667,00-0036259,2022,25,16,0.0,0.0,0.0,0.0,35.0,416.0,1.0,0.0,0.0,0.0
2668,00-0036259,2023,26,12,0.0,0.0,0.0,0.0,19.0,265.0,1.0,0.0,0.0,0.0
2669,00-0027120,2012,25,2,0.0,0.0,0.0,0.0,3.0,12.0,0.0,2.0,14.0,0.0
2670,00-0034426,2018,24,2,0.0,0.0,0.0,0.0,4.0,32.0,0.0,0.0,0.0,0.0
2671,00-0034426,2019,25,11,0.0,0.0,0.0,0.0,18.0,186.0,1.0,0.0,0.0,0.0
2672,00-0034426,2020,26,9,0.0,0.0,0.0,0.0,6.0,48.0,1.0,1.0,2.0,0.0
2673,00-0036997,2021,21,17,0.0,0.0,0.0,0.0,43.0,316.0,3.0,203.0,903.0,4.0
2674,00-0036997,2022,22,4,0.0,0.0,0.0,0.0,16.0,76.0,0.0,47.0,204.0,0.0
2675,00-0036997,2023,23,16,0.0,0.0,0.0,0.0,47.0,230.0,2.0,219.0,776.0,3.0
2676,00-0031577,2015,24,16,0.0,0.0,0.0,0.0,45.0,343.0,3.0,137.0,514.0,2.0
2677,00-0031577,2016,25,3,0.0,0.0,0.0,0.0,3.0,15.0,0.0,9.0,34.0,0.0
2678,00-0031577,2017,26,16,0.0,0.0,0.0,0.0,46.0,250.0,2.0,153.0,591.0,4.0
2679,00-0031577,2018,27,11,0.0,0.0,0.0,0.0,35.0,204.0,2.0,41.0,110.0,3.0
2680,00-0031577,2019,28,3,0.0,0.0,0.0,0.0,1.0,9.0,0.0,10.0,36.0,1.0
2681,00-0034499,2018,23,3,0.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,0.0
2682,00-0038543,2023,21,17,0.0,0.0,0.0,0.0,63.0,628.0,4.0,0.0,0.0,0.0
2683,00-0031590,2015,22,9,0.0,0.0,0.0,0.0,7.0,90.0,0.0,50.0,189.0,1.0
2684,00-0031590,2016,23,15,0.0,0.0,0.0,0.0,27.0,151.0,0.0,260.0,1272.0,8.0
2685,00-0031590,2017,24,7,0.0,0.0,0.0,0.0,24.0,158.0,1.0,208.0,873.0,2.0
2686,00-0031590,2018,25,4,0.0,0.0,0.0,0.0,5.0,20.0,0.0,46.0,186.0,3.0
2687,00-0031590,2019,26,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0
2688,00-0024226,2012,29,15,2783.0,21.0,14.0,0.539,0.0,0.0,0.0,25.0,248.0,0.0
2689,00-0024226,2013,30,11,2495.0,25.0,12.0,0.601,0.0,0.0,0.0,15.0,124.0,0.0
2690,00-0024226,2014,31,15,3597.0,30.0,18.0,0.614,0.0,0.0,0.0,26.0,204.0,2.0
2691,00-0024226,2015,32,15,3511.0,25.0,11.0,0.605,0.0,0.0,0.0,31.0,207.0,1.0
2692,00-0024226,2016,33,5,955.0,5.0,5.0,0.526,0.0,0.0,0.0,5.0,24.0,0.0
2693,00-0024226,2017,34,14,2512.0,20.0,14.0,0.592,0.0,0.0,0.0,11.0,39.0,0.0
2694,00-0039146,2023,23,16,0.0,0.0,0.0,0.0,64.0,795.0,8.0,12.0,119.0,2.0
2695,00-0033006,2017,23,3,0.0,0.0,0.0,0.0,6.0,77.0,2.0,0.0,0.0,0.0
2696,00-0033006,2020,26,2,0.0,0.0,0.0,0.0,7.0,58.0,0.0,0.0,0.0,0.0
2697,00-0033006,2021,27,2,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0
2698,00-0034331,2018,22,9,0.0,0.0,0.0,0.0,26.0,199.0,3.0,56.0,256.0,0.0
2699,00-0034331,2019,23,13,35.0,0.0,1.0,0.8,47.0,305.0,1.0,66.0,175.0,1.0
2700,00-0034331,2020,24,8,0.0,0.0,0.0,0.0,9.0,46.0,0.0,9.0,28.0,0.0
2701,00-0034331,2021,25,2,0.0,0.0,0.0,0.0,3.0,14.0,0.0,5.0,9.0,0.0
2702,00-0036613,2021,23,16,0.0,0.0,0.0,0.0,104.0,1015.0,6.0,2.0,3.0,1.0
2703,00-0036613,2022,24,17,0.0,0.0,0.0,0.0,75.0,1356.0,8.0,3.0,26.0,0.0
2704,00-0036613,2023,25,14,0.0,0.0,0.0,0.0,72.0,1014.0,5.0,3.0,12.0,0.0
2705,00-0037228,2022,24,16,0.0,0.0,0.0,0.0,28.0,214.0,0.0,77.0,379.0,1.0
2706,00-0037228,2023,25,17,0.0,0.0,0.0,0.0,61.0,370.0,0.0,149.0,784.0,4.0
2707,00-0030805,2016,24,1,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0
2708,00-0034207,2020,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2709,00-0032436,2018,25,8,883.0,6.0,2.0,0.538,0.0,0.0,0.0,21.0,134.0,2.0
2710,00-0032436,2019,26,3,639.0,4.0,4.0,0.539,1.0,6.0,0.0,21.0,152.0,1.0
2711,00-0032436,2020,27,3,336.0,3.0,2.0,0.461,0.0,0.0,0.0,6.0,28.0,0.0
2712,00-0032436,2022,29,7,95.0,1.0,0.0,0.636,1.0,4.0,0.0,20.0,75.0,0.0
2713,00-0032227,2016,24,6,0.0,0.0,0.0,0.0,9.0,141.0,0.0,0.0,0.0,0.0
2714,00-0032227,2017,25,10,0.0,0.0,0.0,0.0,9.0,142.0,2.0,0.0,0.0,0.0
2715,00-0032227,2018,26,10,0.0,0.0,0.0,0.0,31.0,281.0,2.0,0.0,0.0,0.0
2716,00-0032227,2019,27,8,0.0,0.0,0.0,0.0,14.0,114.0,1.0,0.0,0.0,0.0
2717,00-0031001,2014,23,1,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0
2718,00-0031001,2015,24,5,0.0,0.0,0.0,0.0,2.0,79.0,0.0,0.0,0.0,0.0
2719,00-0031001,2016,25,10,0.0,0.0,0.0,0.0,11.0,93.0,1.0,2.0,38.0,1.0
2720,00-0031001,2017,26,2,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0
2721,00-0024369,2012,29,11,0.0,0.0,0.0,0.0,17.0,129.0,0.0,0.0,0.0,0.0
2722,00-0035510,2019,22,1,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0
2723,00-0035510,2020,23,8,-16.0,0.0,0.0,0.0,17.0,167.0,0.0,0.0,0.0,0.0
2724,00-0035510,2021,24,8,0.0,0.0,0.0,0.0,8.0,113.0,0.0,1.0,-1.0,0.0
2725,00-0035510,2022,25,5,0.0,0.0,0.0,0.0,8.0,134.0,0.0,0.0,0.0,0.0
2726,00-0030024,2013,22,2,298.0,4.0,3.0,0.426,0.0,0.0,0.0,3.0,17.0,0.0
2727,00-0034115,2018,23,6,0.0,0.0,0.0,0.0,12.0,98.0,1.0,66.0,266.0,0.0
2728,00-0034115,2019,24,8,0.0,0.0,0.0,0.0,3.0,34.0,1.0,27.0,105.0,4.0
2729,00-0034115,2020,25,11,0.0,0.0,0.0,0.0,13.0,133.0,3.0,126.0,600.0,7.0
2730,00-0034115,2021,26,6,0.0,0.0,0.0,0.0,7.0,31.0,0.0,79.0,294.0,2.0
2731,00-0034115,2022,27,8,0.0,0.0,0.0,0.0,22.0,185.0,1.0,176.0,860.0,7.0
2732,00-0034115,2023,28,9,0.0,0.0,0.0,0.0,14.0,85.0,0.0,41.0,188.0,0.0
