playerID,year,games,passYds,passTDs,ints,compPct,rec,recYds,recTDs,rshAtt,rshYds,rshTDs
00-0033258,2019,3,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
00-0033258,2020,8,0.0,0.0,0.0,0.0,8.0,92.0,1.0,0.0,0.0,0.0
00-0033258,2021,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0035664,2019,7,0.0,0.0,0.0,0.0,4.0,37.0,0.0,39.0,147.0,0.0
00-0035664,2020,15,0.0,0.0,0.0,0.0,16.0,155.0,1.0,138.0,624.0,5.0
00-0035664,2021,12,0.0,0.0,0.0,0.0,29.0,176.0,3.0,149.0,688.0,5.0
00-0035664,2022,10,0.0,0.0,0.0,0.0,17.0,102.0,0.0,70.0,283.0,3.0
00-0035664,2023,4,0.0,0.0,0.0,0.0,10.0,103.0,0.0,46.0,112.0,2.0
00-0029738,2014,5,0.0,0.0,0.0,0.0,5.0,71.0,0.0,0.0,0.0,0.0
00-0029738,2015,11,0.0,0.0,0.0,0.0,21.0,311.0,3.0,0.0,0.0,0.0
00-0029738,2016,9,0.0,0.0,0.0,0.0,14.0,154.0,1.0,0.0,0.0,0.0
00-0029738,2017,13,0.0,0.0,0.0,0.0,17.0,177.0,3.0,0.0,0.0,0.0
00-0029738,2018,8,0.0,0.0,0.0,0.0,11.0,117.0,3.0,0.0,0.0,0.0
00-0029738,2019,15,0.0,0.0,0.0,0.0,34.0,341.0,7.0,0.0,0.0,0.0
00-0029738,2020,12,0.0,0.0,0.0,0.0,21.0,312.0,4.0,0.0,0.0,0.0
00-0029738,2021,3,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0
00-0026144,2015,16,0.0,0.0,0.0,0.0,40.0,330.0,1.0,239.0,1089.0,3.0
00-0026144,2016,3,0.0,0.0,0.0,0.0,3.0,17.0,0.0,24.0,87.0,0.0
00-0026144,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0
00-0023564,2012,13,0.0,0.0,0.0,0.0,75.0,667.0,7.0,49.0,246.0,1.0
00-0023564,2013,15,0.0,0.0,0.0,0.0,71.0,604.0,2.0,53.0,220.0,2.0
00-0023564,2014,15,0.0,0.0,0.0,0.0,40.0,387.0,0.0,57.0,329.0,6.0
00-0023564,2015,16,0.0,0.0,0.0,0.0,55.0,388.0,2.0,83.0,317.0,3.0
00-0023564,2016,15,0.0,0.0,0.0,0.0,52.0,427.0,2.0,94.0,438.0,2.0
00-0023564,2017,3,0.0,0.0,0.0,0.0,7.0,73.0,1.0,15.0,61.0,0.0
00-0023564,2018,6,0.0,0.0,0.0,0.0,15.0,160.0,2.0,29.0,120.0,1.0
00-0023564,2019,6,0.0,0.0,0.0,0.0,6.0,24.0,0.0,18.0,68.0,0.0
00-0031610,2016,8,0.0,0.0,0.0,0.0,10.0,85.0,2.0,0.0,0.0,0.0
00-0031610,2020,16,0.0,0.0,0.0,0.0,107.0,1198.0,9.0,0.0,0.0,0.0
00-0031610,2021,11,0.0,0.0,0.0,0.0,55.0,665.0,2.0,0.0,0.0,0.0
00-0031610,2022,8,0.0,0.0,0.0,0.0,28.0,388.0,3.0,0.0,0.0,0.0
00-0031610,2023,12,0.0,0.0,0.0,0.0,52.0,552.0,1.0,0.0,0.0,0.0
00-0031123,2014,5,0.0,0.0,0.0,0.0,5.0,31.0,0.0,31.0,78.0,0.0
00-0026983,2013,13,0.0,0.0,0.0,0.0,29.0,311.0,1.0,3.0,26.0,0.0
00-0026983,2014,5,0.0,0.0,0.0,0.0,3.0,33.0,0.0,0.0,0.0,0.0
00-0026983,2015,11,0.0,0.0,0.0,0.0,21.0,314.0,2.0,0.0,0.0,0.0
00-0026983,2016,7,0.0,0.0,0.0,0.0,6.0,114.0,2.0,1.0,60.0,1.0
00-0026983,2017,5,0.0,0.0,0.0,0.0,2.0,47.0,0.0,2.0,32.0,1.0
00-0026983,2018,3,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,-7.0,0.0
00-0035181,2019,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
00-0035181,2020,6,0.0,0.0,0.0,0.0,5.0,46.0,0.0,0.0,0.0,0.0
00-0036297,2020,4,0.0,0.0,0.0,0.0,2.0,27.0,1.0,14.0,54.0,0.0
00-0036297,2022,3,0.0,0.0,0.0,0.0,1.0,33.0,0.0,14.0,64.0,0.0
00-0036297,2023,5,0.0,0.0,0.0,0.0,7.0,49.0,0.0,32.0,121.0,1.0
00-0034710,2018,1,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0
00-0035148,2019,10,0.0,0.0,0.0,0.0,9.0,43.0,0.0,37.0,128.0,1.0
00-0035148,2020,5,0.0,0.0,0.0,0.0,7.0,65.0,1.0,27.0,97.0,1.0
00-0029612,2016,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0
00-0034395,2020,2,0.0,0.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0
00-0031381,2014,14,0.0,0.0,0.0,0.0,38.0,446.0,3.0,0.0,0.0,0.0
00-0031381,2015,13,0.0,0.0,0.0,0.0,50.0,495.0,1.0,0.0,0.0,0.0
00-0031381,2016,16,0.0,0.0,0.0,0.0,75.0,999.0,12.0,0.0,0.0,0.0
00-0031381,2017,14,0.0,0.0,0.0,0.0,74.0,885.0,10.0,0.0,0.0,0.0
00-0031381,2018,15,0.0,0.0,0.0,0.0,111.0,1388.0,13.0,0.0,0.0,0.0
00-0031381,2019,12,0.0,0.0,0.0,0.0,83.0,999.0,5.0,0.0,0.0,0.0
00-0031381,2020,14,0.0,0.0,0.0,0.0,115.0,1374.0,19.0,0.0,0.0,0.0
00-0031381,2021,16,0.0,0.0,0.0,0.0,123.0,1553.0,11.0,0.0,0.0,0.0
00-0031381,2022,17,-10.0,0.0,0.0,0.0,100.0,1516.0,15.0,3.0,-1.0,0.0
00-0031381,2023,17,0.0,0.0,0.0,0.0,103.0,1149.0,9.0,0.0,0.0,0.0
00-0037257,2022,13,0.0,0.0,0.0,0.0,24.0,214.0,0.0,0.0,0.0,0.0
00-0037257,2023,9,0.0,0.0,0.0,0.0,14.0,167.0,3.0,0.0,0.0,0.0
00-0035040,2019,5,880.0,5.0,6.0,0.5,1.0,19.0,1.0,7.0,32.0,0.0
00-0035040,2020,1,39.0,0.0,1.0,0.545,0.0,0.0,0.0,1.0,18.0,0.0
00-0035040,2021,1,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
00-0035040,2022,2,378.0,2.0,2.0,0.603,0.0,0.0,0.0,4.0,5.0,0.0
00-0020608,2012,2,13.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
00-0032133,2015,7,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,52.0,146.0,1.0
00-0031076,2016,1,17.0,0.0,0.0,0.333,0.0,0.0,0.0,1.0,0.0,0.0
00-0031076,2017,2,257.0,1.0,1.0,0.644,0.0,0.0,0.0,4.0,8.0,1.0
00-0031076,2019,0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030711,2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0
00-0030711,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0
00-0032634,2018,3,0.0,0.0,0.0,0.0,6.0,61.0,0.0,0.0,0.0,0.0
00-0026957,2013,4,0.0,0.0,0.0,0.0,4.0,70.0,0.0,0.0,0.0,0.0
00-0032187,2015,16,0.0,0.0,0.0,0.0,36.0,457.0,4.0,125.0,581.0,8.0
00-0032187,2016,16,0.0,0.0,0.0,0.0,80.0,881.0,4.0,293.0,1239.0,16.0
00-0026957,2016,10,0.0,0.0,0.0,0.0,7.0,82.0,0.0,0.0,0.0,0.0
00-0032187,2017,1,0.0,0.0,0.0,0.0,6.0,67.0,0.0,11.0,23.0,0.0
00-0032187,2018,16,0.0,0.0,0.0,0.0,50.0,446.0,4.0,259.0,942.0,7.0
00-0032187,2019,12,0.0,0.0,0.0,0.0,36.0,370.0,5.0,93.0,346.0,2.0
00-0032187,2020,12,0.0,0.0,0.0,0.0,33.0,314.0,2.0,147.0,691.0,6.0
00-0032187,2021,13,0.0,0.0,0.0,0.0,32.0,225.0,1.0,67.0,228.0,0.0
00-0032187,2022,4,0.0,0.0,0.0,0.0,4.0,47.0,0.0,12.0,24.0,0.0
00-0035685,2019,16,0.0,0.0,0.0,0.0,25.0,185.0,1.0,242.0,889.0,6.0
00-0035685,2020,15,0.0,0.0,0.0,0.0,54.0,438.0,3.0,248.0,1072.0,8.0
00-0035685,2021,13,0.0,0.0,1.0,0.0,42.0,301.0,0.0,225.0,849.0,7.0
00-0035685,2022,16,0.0,0.0,0.0,0.0,34.0,316.0,2.0,201.0,801.0,5.0
00-0035685,2023,14,0.0,0.0,0.0,0.0,16.0,117.0,0.0,219.0,1015.0,13.0
00-0033589,2018,14,0.0,0.0,0.0,0.0,26.0,445.0,6.0,1.0,5.0,0.0
00-0033589,2019,13,0.0,0.0,0.0,0.0,17.0,301.0,2.0,3.0,25.0,0.0
00-0033589,2020,16,0.0,0.0,0.0,0.0,35.0,417.0,6.0,8.0,61.0,0.0
00-0033589,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0032430,2016,1,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
00-0032430,2017,7,0.0,0.0,0.0,0.0,10.0,95.0,1.0,0.0,0.0,0.0
00-0032430,2018,5,0.0,0.0,0.0,0.0,5.0,36.0,0.0,0.0,0.0,0.0
00-0027322,2012,1,0.0,0.0,0.0,0.0,2.0,31.0,1.0,0.0,0.0,0.0
00-0027322,2013,12,0.0,0.0,0.0,0.0,36.0,423.0,4.0,0.0,0.0,0.0
00-0027322,2014,6,0.0,0.0,0.0,0.0,8.0,65.0,0.0,0.0,0.0,0.0
00-0033885,2017,16,0.0,0.0,0.0,0.0,32.0,386.0,4.0,1.0,1.0,0.0
00-0033885,2018,15,0.0,0.0,0.0,0.0,56.0,639.0,4.0,0.0,0.0,0.0
00-0033885,2019,3,0.0,0.0,0.0,0.0,5.0,41.0,1.0,0.0,0.0,0.0
00-0033885,2020,11,0.0,0.0,0.0,0.0,19.0,213.0,2.0,0.0,0.0,0.0
00-0033885,2021,15,0.0,0.0,0.0,0.0,36.0,475.0,4.0,1.0,1.0,0.0
00-0033885,2022,14,0.0,0.0,0.0,0.0,58.0,628.0,4.0,2.0,-8.0,0.0
00-0033885,2023,16,0.0,0.0,0.0,0.0,81.0,882.0,8.0,0.0,0.0,0.0
00-0035359,2022,7,0.0,0.0,0.0,0.0,11.0,106.0,0.0,0.0,0.0,0.0
00-0024301,2012,7,0.0,0.0,0.0,0.0,11.0,86.0,5.0,0.0,0.0,0.0
00-0034575,2023,1,0.0,0.0,0.0,0.0,2.0,-10.0,0.0,0.0,0.0,0.0
00-0034427,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,36.0,0.0
00-0029251,2012,14,0.0,0.0,0.0,0.0,4.0,34.0,1.0,71.0,358.0,4.0
00-0029251,2013,5,0.0,0.0,0.0,0.0,2.0,8.0,0.0,44.0,146.0,2.0
00-0035101,2021,2,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0
00-0039074,2023,4,0.0,0.0,0.0,0.0,10.0,95.0,1.0,0.0,0.0,0.0
00-0036898,2021,13,2460.0,16.0,10.0,0.62,0.0,0.0,0.0,17.0,49.0,0.0
00-0036898,2022,15,2876.0,21.0,15.0,0.571,0.0,0.0,0.0,24.0,117.0,3.0
00-0036898,2023,4,160.0,2.0,0.0,0.439,0.0,0.0,0.0,2.0,9.0,0.0
00-0033550,2022,1,168.0,1.0,0.0,0.561,0.0,0.0,0.0,6.0,41.0,1.0
00-0026000,2012,13,0.0,0.0,0.0,0.0,61.0,778.0,1.0,0.0,0.0,0.0
00-0026000,2013,14,0.0,0.0,0.0,0.0,42.0,364.0,2.0,0.0,0.0,0.0
00-0035689,2019,15,0.0,0.0,0.0,0.0,28.0,388.0,2.0,1.0,9.0,0.0
00-0035689,2020,11,0.0,0.0,0.0,0.0,24.0,288.0,3.0,0.0,0.0,0.0
00-0035689,2021,15,2.0,0.0,0.0,0.0,49.0,587.0,9.0,0.0,0.0,0.0
00-0035689,2022,15,0.0,0.0,0.0,0.0,48.0,517.0,6.0,0.0,0.0,0.0
00-0035689,2023,10,0.0,0.0,0.0,0.0,22.0,186.0,2.0,0.0,0.0,0.0
00-0036671,2021,9,0.0,0.0,0.0,0.0,9.0,83.0,0.0,1.0,1.0,0.0
00-0036671,2022,7,0.0,0.0,0.0,0.0,6.0,37.0,1.0,0.0,0.0,0.0
00-0033581,2017,3,0.0,0.0,0.0,0.0,2.0,36.0,1.0,7.0,13.0,0.0
00-0033581,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0
00-0031060,2015,10,0.0,0.0,0.0,0.0,17.0,140.0,1.0,9.0,34.0,1.0
00-0031060,2016,7,0.0,0.0,0.0,0.0,7.0,35.0,0.0,4.0,29.0,0.0
00-0031060,2017,9,0.0,0.0,0.0,0.0,14.0,143.0,2.0,1.0,4.0,0.0
00-0031060,2018,3,0.0,0.0,0.0,0.0,3.0,29.0,1.0,1.0,6.0,0.0
00-0031060,2019,1,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,5.0,0.0
00-0034201,2018,2,0.0,0.0,0.0,0.0,2.0,17.0,0.0,1.0,4.0,0.0
00-0034201,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0
00-0033413,2017,1,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0
00-0031763,2018,6,0.0,0.0,0.0,0.0,22.0,216.0,0.0,1.0,7.0,0.0
00-0031763,2019,5,0.0,0.0,0.0,0.0,11.0,162.0,0.0,0.0,0.0,0.0
00-0031763,2020,1,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0
00-0031763,2021,15,0.0,0.0,0.0,0.0,24.0,296.0,3.0,10.0,89.0,0.0
00-0031763,2022,16,0.0,0.0,0.0,0.0,46.0,538.0,3.0,2.0,-15.0,0.0
00-0031763,2023,8,0.0,0.0,0.0,0.0,4.0,39.0,0.0,3.0,18.0,0.0
00-0030564,2013,16,0.0,0.0,0.0,0.0,52.0,802.0,3.0,0.0,0.0,0.0
00-0030564,2014,16,0.0,0.0,0.0,0.0,76.0,1210.0,7.0,0.0,0.0,0.0
00-0030564,2015,16,0.0,0.0,0.0,0.0,111.0,1523.0,11.0,0.0,0.0,0.0
00-0030564,2016,16,0.0,0.0,0.0,0.0,78.0,943.0,4.0,0.0,0.0,0.0
00-0030564,2017,15,0.0,0.0,0.0,0.0,96.0,1378.0,14.0,0.0,0.0,0.0
00-0030564,2018,16,0.0,0.0,0.0,0.0,115.0,1572.0,11.0,1.0,-7.0,0.0
00-0030564,2019,15,6.0,1.0,1.0,0.5,104.0,1167.0,7.0,2.0,18.0,0.0
00-0030564,2020,16,0.0,0.0,0.0,0.0,115.0,1407.0,6.0,1.0,1.0,0.0
00-0030564,2021,10,0.0,0.0,0.0,0.0,42.0,572.0,8.0,0.0,0.0,0.0
00-0030564,2022,9,0.0,0.0,0.0,0.0,64.0,717.0,4.0,0.0,0.0,0.0
00-0030564,2023,17,0.0,0.0,0.0,0.0,75.0,1057.0,7.0,2.0,9.0,0.0
00-0032940,2020,3,0.0,0.0,0.0,0.0,5.0,30.0,0.0,31.0,91.0,0.0
00-0031511,2015,1,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0
00-0031511,2017,2,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0
00-0031511,2019,3,0.0,0.0,0.0,0.0,4.0,51.0,0.0,0.0,0.0,0.0
00-0024242,2012,16,0.0,0.0,0.0,0.0,13.0,187.0,3.0,173.0,723.0,5.0
00-0024242,2013,15,0.0,0.0,0.0,0.0,26.0,333.0,1.0,201.0,843.0,3.0
00-0024242,2014,6,0.0,0.0,0.0,0.0,5.0,44.0,0.0,62.0,219.0,0.0
00-0024242,2015,16,0.0,0.0,0.0,0.0,40.0,369.0,0.0,200.0,907.0,11.0
00-0024242,2016,8,0.0,0.0,0.0,0.0,18.0,118.0,2.0,98.0,343.0,4.0
00-0028009,2012,10,0.0,0.0,0.0,0.0,35.0,251.0,0.0,161.0,663.0,4.0
00-0028009,2013,14,0.0,0.0,0.0,0.0,53.0,350.0,1.0,217.0,1121.0,9.0
00-0028009,2014,16,0.0,0.0,0.0,0.0,57.0,416.0,0.0,392.0,1845.0,14.0
00-0028009,2015,15,0.0,0.0,0.0,0.0,44.0,322.0,1.0,193.0,702.0,6.0
00-0028009,2016,16,10.0,1.0,0.0,0.5,53.0,377.0,3.0,293.0,1287.0,9.0
00-0028009,2017,15,0.0,0.0,0.0,0.0,39.0,266.0,1.0,184.0,659.0,6.0
00-0026189,2012,11,0.0,0.0,0.0,0.0,45.0,700.0,3.0,3.0,-7.0,0.0
00-0026189,2013,16,0.0,0.0,0.0,0.0,82.0,1332.0,9.0,3.0,2.0,0.0
00-0026189,2014,15,0.0,0.0,0.0,0.0,56.0,1169.0,6.0,4.0,7.0,0.0
00-0026189,2015,9,0.0,0.0,0.0,0.0,30.0,528.0,4.0,0.0,0.0,0.0
00-0026189,2016,15,0.0,0.0,0.0,0.0,56.0,1005.0,5.0,0.0,0.0,0.0
00-0026189,2017,14,0.0,0.0,0.0,0.0,50.0,668.0,3.0,3.0,38.0,0.0
00-0026189,2018,12,0.0,0.0,0.0,0.0,41.0,774.0,5.0,6.0,29.0,1.0
00-0026189,2019,2,0.0,0.0,0.0,0.0,9.0,159.0,2.0,0.0,0.0,0.0
00-0026189,2020,5,0.0,0.0,0.0,0.0,14.0,236.0,1.0,1.0,12.0,0.0
00-0026189,2021,6,0.0,0.0,0.0,0.0,20.0,454.0,2.0,1.0,4.0,0.0
00-0026189,2022,7,0.0,0.0,0.0,0.0,9.0,153.0,0.0,0.0,0.0,0.0
00-0033899,2017,15,2668.0,14.0,22.0,0.497,0.0,0.0,0.0,75.0,421.0,5.0
00-0033899,2018,3,149.0,1.0,2.0,0.444,0.0,0.0,0.0,4.0,40.0,0.0
00-0031547,2015,8,0.0,0.0,0.0,0.0,26.0,494.0,3.0,0.0,0.0,0.0
00-0031547,2016,15,0.0,0.0,0.0,0.0,56.0,744.0,4.0,0.0,0.0,0.0
00-0031547,2017,13,0.0,0.0,0.0,0.0,57.0,670.0,2.0,0.0,0.0,0.0
00-0031547,2018,11,0.0,0.0,0.0,0.0,24.0,306.0,1.0,0.0,0.0,0.0
00-0031547,2019,16,0.0,0.0,0.0,0.0,72.0,1202.0,10.0,0.0,0.0,0.0
00-0031547,2020,14,0.0,0.0,0.0,0.0,63.0,793.0,5.0,0.0,0.0,0.0
00-0031547,2021,9,0.0,0.0,0.0,0.0,40.0,515.0,2.0,0.0,0.0,0.0
00-0031547,2022,12,0.0,0.0,0.0,0.0,31.0,539.0,3.0,0.0,0.0,0.0
00-0031547,2023,13,0.0,0.0,0.0,0.0,33.0,394.0,0.0,0.0,0.0,0.0
00-0029673,2012,6,0.0,0.0,0.0,0.0,6.0,87.0,0.0,1.0,-3.0,0.0
00-0029673,2013,9,0.0,0.0,0.0,0.0,15.0,155.0,0.0,0.0,0.0,0.0
00-0029673,2014,1,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0
00-0036912,2021,17,0.0,0.0,0.0,0.0,64.0,918.0,6.0,0.0,0.0,0.0
00-0036912,2022,17,0.0,0.0,0.0,0.0,95.0,1210.0,7.0,0.0,0.0,0.0
00-0036912,2023,16,0.0,0.0,0.0,0.0,81.0,1066.0,7.0,0.0,0.0,0.0
00-0033839,2017,7,0.0,0.0,0.0,0.0,27.0,339.0,1.0,0.0,0.0,0.0
00-0033839,2018,16,0.0,0.0,0.0,0.0,66.0,715.0,5.0,9.0,98.0,0.0
00-0033839,2019,15,0.0,0.0,0.0,0.0,66.0,665.0,3.0,5.0,27.0,0.0
00-0033839,2020,1,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
00-0033839,2021,8,0.0,0.0,0.0,0.0,10.0,68.0,0.0,0.0,0.0,0.0
00-0036425,2020,8,0.0,0.0,0.0,0.0,17.0,111.0,1.0,34.0,108.0,2.0
00-0036425,2021,11,0.0,0.0,0.0,0.0,21.0,133.0,0.0,33.0,138.0,2.0
00-0036425,2022,10,0.0,0.0,1.0,0.0,17.0,126.0,0.0,35.0,186.0,0.0
00-0036425,2023,10,0.0,0.0,0.0,0.0,6.0,26.0,0.0,10.0,36.0,0.0
00-0035719,2019,15,0.0,0.0,0.0,0.0,57.0,804.0,3.0,14.0,159.0,3.0
00-0035719,2020,7,0.0,0.0,0.0,0.0,33.0,391.0,1.0,8.0,26.0,0.0
00-0035719,2021,16,24.0,1.0,0.0,0.5,77.0,1397.0,6.0,59.0,365.0,8.0
00-0035719,2022,13,0.0,0.0,0.0,0.0,56.0,632.0,2.0,42.0,232.0,3.0
00-0035719,2023,15,0.0,0.0,0.0,0.0,60.0,892.0,7.0,37.0,225.0,5.0
00-0021192,2012,9,0.0,0.0,0.0,0.0,16.0,145.0,0.0,0.0,0.0,0.0
00-0027779,2013,2,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,12.0,51.0,0.0
00-0024389,2012,15,0.0,0.0,0.0,0.0,21.0,344.0,3.0,0.0,0.0,0.0
00-0024389,2013,15,0.0,0.0,0.0,0.0,60.0,571.0,6.0,0.0,0.0,0.0
00-0024389,2014,15,0.0,0.0,0.0,0.0,63.0,857.0,4.0,0.0,0.0,0.0
00-0024389,2015,15,0.0,0.0,0.0,0.0,94.0,1090.0,8.0,1.0,36.0,0.0
00-0024389,2016,15,0.0,0.0,0.0,0.0,65.0,800.0,7.0,2.0,11.0,0.0
00-0024389,2017,16,0.0,0.0,0.0,0.0,74.0,807.0,4.0,2.0,-2.0,1.0
00-0024389,2018,1,0.0,0.0,0.0,0.0,4.0,52.0,0.0,0.0,0.0,0.0
00-0024389,2019,6,0.0,0.0,0.0,0.0,21.0,215.0,2.0,0.0,0.0,0.0
00-0028057,2012,7,0.0,0.0,0.0,0.0,1.0,13.0,0.0,32.0,122.0,3.0
00-0032365,2016,2,0.0,0.0,0.0,0.0,6.0,53.0,1.0,2.0,-12.0,0.0
00-0032775,2017,10,0.0,0.0,0.0,0.0,21.0,212.0,0.0,0.0,0.0,0.0
00-0032775,2018,14,0.0,0.0,0.0,0.0,22.0,288.0,4.0,0.0,0.0,0.0
00-0032775,2019,15,0.0,0.0,0.0,0.0,32.0,449.0,4.0,0.0,0.0,0.0
00-0032775,2020,15,0.0,0.0,0.0,0.0,45.0,466.0,3.0,0.0,0.0,0.0
00-0032775,2021,14,0.0,0.0,0.0,0.0,25.0,264.0,3.0,0.0,0.0,0.0
00-0032775,2022,16,0.0,0.0,0.0,0.0,48.0,458.0,2.0,0.0,0.0,0.0
00-0032775,2023,8,0.0,0.0,0.0,0.0,26.0,371.0,4.0,1.0,23.0,0.0
00-0038621,2023,14,0.0,0.0,0.0,0.0,49.0,561.0,0.0,8.0,41.0,0.0
00-0027874,2012,16,0.0,0.0,0.0,0.0,94.0,1430.0,10.0,0.0,0.0,0.0
00-0027874,2013,16,0.0,0.0,0.0,0.0,92.0,1430.0,15.0,0.0,0.0,0.0
00-0027874,2014,16,0.0,0.0,0.0,0.0,111.0,1621.0,12.0,0.0,0.0,0.0
00-0027874,2015,16,0.0,0.0,0.0,0.0,105.0,1304.0,7.0,0.0,0.0,0.0
00-0027874,2016,16,0.0,0.0,0.0,0.0,90.0,1085.0,5.0,0.0,0.0,0.0
00-0027874,2017,16,0.0,0.0,0.0,0.0,83.0,949.0,6.0,0.0,0.0,0.0
00-0027874,2018,8,0.0,0.0,0.0,0.0,59.0,677.0,5.0,0.0,0.0,0.0
00-0027874,2019,11,0.0,0.0,0.0,0.0,36.0,433.0,1.0,0.0,0.0,0.0
00-0036654,2021,11,0.0,0.0,0.0,0.0,18.0,181.0,2.0,7.0,24.0,0.0
00-0036654,2022,4,0.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,-4.0,0.0
00-0030155,2014,5,0.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0
00-0030155,2015,6,0.0,0.0,0.0,0.0,7.0,74.0,1.0,0.0,0.0,0.0
00-0030155,2016,13,0.0,0.0,0.0,0.0,17.0,125.0,1.0,0.0,0.0,0.0
00-0030155,2017,13,0.0,0.0,0.0,0.0,18.0,224.0,1.0,0.0,0.0,0.0
00-0030155,2018,10,0.0,0.0,0.0,0.0,12.0,164.0,4.0,0.0,0.0,0.0
00-0030155,2019,12,0.0,0.0,0.0,0.0,15.0,149.0,3.0,0.0,0.0,0.0
00-0030155,2020,7,0.0,0.0,0.0,0.0,7.0,45.0,0.0,0.0,0.0,0.0
00-0030155,2021,3,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0
00-0030547,2014,13,0.0,0.0,0.0,0.0,23.0,124.0,0.0,135.0,582.0,4.0
00-0030547,2015,12,0.0,0.0,0.0,0.0,21.0,164.0,0.0,67.0,266.0,1.0
00-0030547,2016,6,0.0,0.0,0.0,0.0,3.0,22.0,0.0,41.0,144.0,0.0
00-0037570,2022,2,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0
00-0027714,2012,16,0.0,0.0,0.0,0.0,61.0,669.0,7.0,0.0,0.0,0.0
00-0027714,2013,4,0.0,0.0,0.0,0.0,20.0,169.0,1.0,0.0,0.0,0.0
00-0027714,2014,3,0.0,0.0,0.0,0.0,16.0,125.0,0.0,0.0,0.0,0.0
00-0027714,2016,16,0.0,0.0,0.0,0.0,86.0,729.0,2.0,0.0,0.0,0.0
00-0036255,2020,9,0.0,0.0,0.0,0.0,23.0,359.0,0.0,0.0,0.0,0.0
00-0036255,2021,10,0.0,0.0,0.0,0.0,8.0,133.0,0.0,0.0,0.0,0.0
00-0036255,2022,8,0.0,0.0,0.0,0.0,11.0,186.0,0.0,0.0,0.0,0.0
00-0034406,2019,6,0.0,0.0,0.0,0.0,9.0,124.0,0.0,0.0,0.0,0.0
00-0036493,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,31.0,1.0
00-0036493,2022,12,0.0,0.0,0.0,0.0,30.0,210.0,2.0,68.0,236.0,1.0
00-0036493,2023,1,0.0,0.0,0.0,0.0,5.0,14.0,0.0,14.0,16.0,0.0
00-0034319,2019,3,0.0,0.0,0.0,0.0,3.0,50.0,0.0,0.0,0.0,0.0
00-0034319,2020,6,0.0,0.0,0.0,0.0,7.0,36.0,0.0,0.0,0.0,0.0
00-0034653,2018,5,0.0,0.0,0.0,0.0,10.0,143.0,0.0,0.0,0.0,0.0
00-0034653,2019,1,0.0,0.0,0.0,0.0,2.0,48.0,0.0,0.0,0.0,0.0
00-0035215,2019,7,0.0,0.0,0.0,0.0,6.0,24.0,0.0,4.0,31.0,0.0
00-0035215,2020,9,0.0,0.0,0.0,0.0,20.0,186.0,1.0,6.0,51.0,0.0
00-0035215,2021,13,0.0,0.0,0.0,0.0,36.0,570.0,5.0,5.0,41.0,0.0
00-0035215,2022,2,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0
00-0035215,2023,11,0.0,0.0,0.0,0.0,15.0,150.0,1.0,4.0,0.0,0.0
